Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price,Season
2017,Raichur,50975,236,141,Heavy clay,Drip,393,52.5,Coconut,216396,Zaid
2018,Raichur,206,236,142,Heavy clay,Drip,167,56,Coconut,2644,Zaid
2004,Raichur,10922,2903.1,143,Heavy clay,Drip,71,57,Coconut,44235,Zaid
2005,Raichur,51390,2903.1,144,Heavy clay,Drip,52,57.5,Coconut,203317,Zaid
2006,Raichur,177,2903.1,145,Heavy clay,Drip,2570,57,Coconut,2134,Zaid
2007,Raichur,10723,2996.6,146,Loam,Drip,27170,55,Coconut,45186,Zaid
2008,Raichur,51709,2996.6,147,Loam,Drip,114744,56,Coconut,238542,Zaid
2009,Raichur,146,2996.6,148,Loam,Drip,1402,54,Coconut,1516,Zaid
2010,Raichur,10910,3296,149,Loam,Drip,23456,58,Coconut,200000,Zaid
2011,Raichur,51355,3550,150,Loam,Drip,107809,58,Coconut,4847,Zaid
2012,Raichur,160,3550,151,Loam,Drip,1132,59,Coconut,51239,Zaid
2013,Raichur,10912,3550,152,Loam,Drip,23960,50,Ginger,216396,Zaid
2014,Raichur,51353,3654,153,Loam,Drip,126487,54,Ginger,2644,Zaid
2015,Gulbarga,142,3654,154,Loam,Drip,804,53,Ginger,44235,Zaid
2016,Gulbarga,10505,3654,155,Loam,Basin,30362,59.5,Ginger,203317,Zaid
2017,Gulbarga,51040,233,156,Loam,Basin,124492,55,Ginger,2134,Zaid
2004,Gulbarga,154,233,157,Loam,Basin,792,53,Ginger,45186,Zaid
2004,Gulbarga,10318,233,158,Loam,Basin,34153,53.5,Ginger,238542,Zaid
2004,Gulbarga,48083,234,159,Loam,Basin,2570,52.5,Ginger,1516,Zaid
2004,Gulbarga,143,234,160,Loam,Basin,27170,56,Ginger,57259,Zaid
2004,Gulbarga,9283,234,161,Loam,Basin,114744,57,Ginger,234779,Zaid
2004,Gulbarga,47200,3105,162,Loam,Basin,1402,57.5,Ginger,1493,Zaid
2004,Gulbarga,158,3105,163,Loam,Basin,23456,57,Ginger,64409,Zaid
2004,Gulbarga,8982,3105,164,Loam,Basin,107809,55,Ginger,249978,Zaid
2004,Gulbarga,46990,236,165,Loam,Basin,1132,56,Ginger,637,Zaid
2004,Gulbarga,103,236,166,Loam,Basin,23960,54,Ginger,43311,Zaid
2004,Gulbarga,8239,2903.1,167,Loam,Drip,126487,57,Coconut,200000,Zaid
2004,Gulbarga,44563,2903.1,168,Loam,Drip,804,57.5,Coconut,4847,Zaid
2004,Gulbarga,96,2903.1,169,Loam,Drip,30362,57,Coconut,51239,Zaid
2004,Gulbarga,6949,2996.6,170,Loam,Drip,124492,55,Coconut,216396,Zaid
2004,Gulbarga,44663,2996.6,171,Loam,Drip,792,56,Coconut,2644,Zaid
2004,Gulbarga,110,2996.6,172,Loam,Drip,34153,54,Coconut,44235,Zaid
2004,Gulbarga,6824,2903.1,173,Loam,Drip,132551,58,Coconut,203317,Zaid
2004,Gulbarga,43013,2903.1,174,Loam,Drip,338,58,Coconut,2134,Zaid
2004,Gulbarga,95,2903.1,175,Loam,Drip,22966,59,Coconut,45186,Zaid
2004,Gulbarga,6441,2996.6,176,Loam,Drip,131763,50,Coconut,238542,Zaid
2004,Gulbarga,4012,2996.6,177,Dry sandy ,Drip,404,54,Coconut,1516,Zaid
2004,Gulbarga,4877,2996.6,178,Dry sandy ,Drip,24184,53,Coconut,57259,Zaid
2004,Gulbarga,4930,3522.8,179,Dry sandy ,Drip,124387,52,Coconut,234779,Zaid
2004,Gulbarga,4954,3522.8,180,Dry sandy ,Drip,343,51,Coconut,1493,Zaid
2004,Gulbarga,5019,3522.8,181,Dry sandy ,Drip,23099,57,Coconut,64409,Zaid
2004,Gulbarga,5127,3729.8,182,Dry sandy ,Drip,117825.84,57,Coconut,249978,Zaid
2004,Gulbarga,5174,3729.8,183,Dry sandy ,Drip,336,60,Coconut,637,Zaid
2004,Gulbarga,5294,3729.8,184,Dry sandy ,Drip,22594,57,Coconut,43311,Zaid
2004,Gulbarga,5474,2746.2,185,Dry sandy ,Drip,116481.07,57,Coconut,24848,Zaid
2004,Gulbarga,5864,2746.2,186,Dry sandy ,Drip,316,54,Coconut,761,Zaid
2004,Gulbarga,7028,2746.2,187,Dry sandy ,Drip,21400,54.5,Coconut,45608,Zaid
2004,Gulbarga,7403,3360,188,Dry sandy ,Drip,122102,56.6,Coconut,234581,Zaid
2004,Gulbarga,7501,3360,189,Dry sandy ,Drip,382,55.5,Coconut,646,Zaid
2004,Gulbarga,7714,3360,190,Dry sandy ,Drip,19578,58.5,Coconut,43562,Zaid
2004,Madikeri,7856,3605.4,191,Dry sandy ,Drip,121037,59.5,Coconut,200000,Zaid
2004,Madikeri,32,3605.4,192,Dry sandy ,Drip,231,55,Coconut,4847,Zaid
2004,Madikeri,1,3605.4,193,Dry sandy ,Drip,18951,53,Coconut,51239,Zaid
2004,Madikeri,30,3512.4,194,Dry sandy ,Drip,110579,53.5,Coconut,216396,Zaid
2004,Madikeri,6,3512.4,195,Dry sandy ,Drip,221,52.5,Coconut,2644,Zaid
2004,Madikeri,15,3512.4,196,Dry sandy ,Drip,15362,56,Coconut,44235,Zaid
2004,Madikeri,4,3296,197,Dry sandy ,Drip,120373,57,Coconut,203317,Zaid
2004,Madikeri,39,3296,198,Dry sandy ,Drip,291,57.5,Coconut,2134,Zaid
2004,Madikeri,6,3296,199,Dry sandy ,Drip,17231,57,Coconut,45186,Zaid
2004,Madikeri,12,3550,200,Dry sandy ,Drip,119359,55,Coconut,238542,Zaid
2004,Madikeri,3,3550,201,Dry sandy ,Drip,283,56,Coconut,1516,Zaid
2004,Madikeri,17,3550,202,Dry sandy ,Drip,17690,54,Coconut,57259,Zaid
2004,Madikeri,3,3654,203,Dry sandy ,Drip,7157,58,Coconut,234779,Zaid
2004,Madikeri,9,3654,204,Dry sandy ,Drip,8700,58,Coconut,1493,Zaid
2004,Madikeri,21,3654,205,Dry sandy ,Drip,41266,59,Coconut,64409,Zaid
2004,Madikeri,11,233,206,Dry sandy ,Drip,8838,50,Coconut,249978,Zaid
2004,Madikeri,4,233,207,Dry sandy ,Drip,8954,54,Coconut,637,Zaid
2004,Madikeri,15,233,208,Dry sandy ,Drip,42915,53,Coconut,43311,Zaid
2004,Madikeri,8,234,209,Dry sandy ,Drip,9230,52,Coconut,24848,Zaid
2004,Madikeri,29,234,210,Dry sandy ,Drip,44313,51,Coconut,761,Zaid
2004,Madikeri,1,234,211,Dry sandy ,Basin,45820,57,Coconut,45608,Zaid
2004,Madikeri,13736,3105,212,Dry sandy ,Basin,49084,57,Coconut,234581,Zaid
2004,Madikeri,14003,3105,213,Dry sandy ,Basin,86311,60,Coconut,646,Zaid
2004,Madikeri,14179,3105,214,Dry sandy ,Basin,57642,57,Coconut,43562,Zaid
2004,Madikeri,14319,236,215,Dry sandy ,Basin,58405,57,Coconut,200000,Zaid
2004,Madikeri,14464,236,216,Dry sandy ,Basin,60751,54,Coconut,4847,Zaid
2004,Madikeri,14876,2903.1,217,Dry sandy ,Basin,109506,54.5,Coconut,51239,Zaid
2004,Madikeri,14976,2903.1,218,Dry sandy ,Basin,114,56.6,Coconut,216396,Zaid
2004,Madikeri,15009,2903.1,219,Dry sandy ,Basin,3,55.5,Coconut,2644,Zaid
2004,Madikeri,15114,2996.6,220,Dry sandy ,Basin,95,58.5,Coconut,44235,Zaid
2004,Chikmangaluru,16224,2996.6,221,Dry sandy ,Basin,19,59.5,Coconut,203317,Zaid
2004,Chikmangaluru,17095,2996.6,222,Dry sandy ,Basin,54,55,Coconut,2134,Zaid
2004,Chikmangaluru,17512,3522.8,27,Dry sandy ,Basin,13,53,Coconut,45186,Zaid
2004,Chikmangaluru,17587,3522.8,27,Dry sandy ,Basin,123,53.5,Coconut,238542,Zaid
2004,Chikmangaluru,17771,3522.8,27,Dry sandy ,Basin,19,52.5,Coconut,1516,Zaid
2004,Chikmangaluru,17825,3729.8,27,Dry sandy ,Basin,32,56,Coconut,57259,Zaid
2004,Chikmangaluru,3147,3729.8,27,Dry sandy ,Basin,8,57,Coconut,234779,Zaid
2004,Chikmangaluru,2578,3729.8,27.2,Dry sandy ,Basin,50,57.5,Coconut,1493,Zaid
2004,Chikmangaluru,1591,2746.2,27.2,Dry sandy ,Basin,10,57,Coconut,64409,Zaid
2004,Chikmangaluru,1298,2746.2,27.2,Dry sandy ,Basin,29,55,Coconut,249978,Zaid
2004,Chikmangaluru,4,2746.2,27,Dry sandy ,Basin,44,56,Coconut,200000,Zaid
2004,Chikmangaluru,1122,3360,27,Dry sandy ,Basin,33,54,Coconut,4847,Zaid
2004,Chikmangaluru,917,3360,27,Dry sandy ,Basin,14,58,Coconut,51239,Zaid
2004,Chikmangaluru,819,3360,27,Dry sandy ,Basin,56,58,Coconut,216396,Zaid
2004,Chikmangaluru,619,3605.4,27,Dry sandy ,Basin,26,59,Coconut,2644,Zaid
2004,Chikmangaluru,391,3605.4,27,Dry sandy ,Basin,98,50,Coconut,44235,Zaid
2004,Chikmangaluru,211,3605.4,27.2,Dry sandy ,Basin,3,54,Coconut,203317,Zaid
2004,Chikmangaluru,153,3512.4,27.2,Dry sandy ,Basin,58637,53,Coconut,2134,Zaid
2004,Chikmangaluru,111,3512.4,27.2,Dry sandy ,Basin,59777,52,Coconut,45186,Zaid
2004,Chikmangaluru,76,3512.4,27.1,Dry sandy ,Basin,60528,51,Coconut,238542,Zaid
2004,Chikmangaluru,53,3296,27.1,Dry sandy ,Basin,61126,57,Coconut,1516,Zaid
2004,Chikmangaluru,2688,3296,27.1,Dry sandy ,Basin,623687,57,Coconut,57259,Zaid
2004,Chikmangaluru,2311,3296,26.8,Dry sandy ,Basin,63504,60,Coconut,234779,Zaid
2004,Chikmangaluru,2188,3550,26.8,Dry sandy ,Basin,63931,57,Coconut,1493,Zaid
2004,Chikmangaluru,1998,3550,26.8,Dry sandy ,Basin,73730,57,Coconut,64409,Zaid
2004,Chikmangaluru,2006,3550,37,Dry sandy ,Basin,118416,54,Coconut,249978,Zaid
2004,Chikmangaluru,2034,3654,37,Dry sandy ,Basin,130132,54.5,Coconut,637,Zaid
2004,Chikmangaluru,2035,3654,37,Dry sandy ,Basin,154889,56.6,Coconut,43311,Zaid
2004,Chikmangaluru,2074,3654,38,Dry sandy ,Basin,171739,55.5,Coconut,24848,Zaid
2004,Chikmangaluru,2127,233,38,Dry sandy ,Basin,172475,58.5,Coconut,761,Zaid
2004,Chikmangaluru,2090,233,38,Dry sandy ,Basin,177939,59.5,Coconut,45608,Zaid
2004,Chikmangaluru,2059,233,39,Dry sandy ,Basin,313547,55,Coconut,234581,Zaid
2004,Chikmangaluru,2050,2903.1,39,Dry sandy ,Basin,2783,53,Coconut,646,Zaid
2004,Chikmangaluru,1865,2903.1,39,Dry sandy ,Spray,1533,53.5,Coconut,43562,Zaid
2004,Chikmangaluru,1841,2903.1,40,Dry sandy ,Spray,1647,52.5,Coconut,200000,Zaid
2004,Chikmangaluru,1799,2996.6,40,Dry sandy ,Spray,975,56,Coconut,4847,Zaid
2004,Chikmangaluru,1468,2996.6,40,Dry sandy ,Spray,2,57,Coconut,51239,Zaid
2004,Chikmangaluru,568,2996.6,41,Dry sandy ,Spray,836,57.5,Coconut,216396,Zaid
2004,Chikmangaluru,407,3522.8,41,Dry sandy ,Spray,806,57,Coconut,2644,Zaid
2004,Chikmangaluru,177,3522.8,41,Dry sandy ,Spray,880,55,Coconut,44235,Zaid
2004,Chikmangaluru,51,3522.8,42,Dry sandy ,Spray,770,56,Coconut,203317,Zaid
2004,Chikmangaluru,173,3729.8,42,Dry sandy ,Spray,395,54,Coconut,2134,Zaid
2004,Chikmangaluru,201,3729.8,42,Dry sandy ,Spray,187,58,Coconut,45186,Zaid
2004,Chikmangaluru,206,3729.8,43,Dry sandy ,Spray,187,58,Coconut,238542,Zaid
2004,Chikmangaluru,243,2746.2,43,Dry sandy ,Spray,121,59,Coconut,1516,Zaid
2004,Chikmangaluru,123,2746.2,27,Dry sandy ,Spray,103,50,Coconut,57259,Zaid
2004,Chikmangaluru,82,2746.2,27,Dry sandy ,Spray,71,54,Coconut,234779,Zaid
2004,Chikmangaluru,74,3360,27,Dry sandy ,Spray,3961,53,Coconut,1493,Zaid
2004,Chikmangaluru,18,3360,27,Dry sandy ,Spray,4247,52,Coconut,64409,Zaid
2004,Chikmangaluru,37,3360,27,Dry sandy ,Spray,3290,51,Coconut,249978,Zaid
2004,Chikmangaluru,35,3605.4,27,Dry sandy ,Spray,3138,57,Coconut,637,Zaid
2004,Chikmangaluru,5974,3605.4,27.2,Dry sandy ,Spray,3423,57,Coconut,43311,Zaid
2004,Chikmangaluru,6631,3605.4,27.2,Dry sandy ,Spray,3899,60,Coconut,24848,Zaid
2004,Chikmangaluru,6705,3512.4,27.2,Dry sandy ,Spray,4015,57,Coconut,761,Zaid
2004,Chikmangaluru,5876,3512.4,27,Dry sandy ,Spray,4279,57,Coconut,45608,Zaid
2004,Chikmangaluru,326,3512.4,27,Dry sandy ,Spray,4167,54,Coconut,234581,Zaid
2004,Chikmangaluru,6470,3296,27,Laterite,Spray,4479,54.5,Coconut,646,Zaid
2004,Chikmangaluru,6709,3296,27,Laterite,Spray,3699,56.6,Coconut,43562,Zaid
2004,Chikmangaluru,6186,3296,27,Laterite,Spray,4904,55.5,Coconut,200000,Zaid
2004,Chikmangaluru,6503,3550,27,Laterite,Spray,2821,58.5,Coconut,4847,Zaid
2004,Chikmangaluru,5220,3550,27.2,Laterite,Spray,3472,59.5,Coconut,51239,Zaid
2004,Chikmangaluru,4677,3550,27.2,Laterite,Spray,3647,55,Coconut,216396,Zaid
2004,Chikmangaluru,1279,3654,27.2,Laterite,Spray,393,53,Coconut,2644,Zaid
2004,Chikmangaluru,13283,3654,27.1,Laterite,Spray,167,53.5,Coconut,44235,Zaid
2004,Chikmangaluru,52119,3654,27.1,Laterite,Spray,71,52.5,Coconut,203317,Zaid
2013,Chikmangaluru,725,233,27.1,Laterite,Spray,52,56,Coconut,2134,Zaid
2014,Chikmangaluru,12885,233,26.8,Laterite,Spray,12,57,Coconut,45186,Zaid
2015,Chikmangaluru,51179,233,26.8,Laterite,Spray,51,57.5,Coconut,238542,Zaid
2016,Chikmangaluru,468,234,26.8,Laterite,Spray,61,57,Coconut,1516,Zaid
2017,Chikmangaluru,11841,234,37,Laterite,Spray,67,55,Coconut,200000,Zaid
2018,Chikmangaluru,50975,234,37,Laterite,Spray,62,56,Coconut,4847,Zaid
2004,Chikmangaluru,206,3105,37,Laterite,Spray,32,54,Coconut,51239,Zaid
2005,Chikmangaluru,10922,3105,38,Laterite,Spray,22,58,Coconut,216396,Zaid
2006,Chikmangaluru,51390,3105,38,Laterite,Spray,25,58,Coconut,2644,Zaid
2007,Chikmangaluru,177,236,38,Laterite,Spray,4,59,Coconut,44235,Zaid
2008,Chikmangaluru,10723,236,39,Laterite,Spray,9,50,Coconut,203317,Zaid
2009,Chikmangaluru,51709,2903.1,39,Laterite,Spray,12,54,Coconut,2134,Zaid
2010,Chikmangaluru,146,2903.1,39,Laterite,Drip,2089,53,Cocoa,45186,Zaid
2011,Hassan,10910,2903.1,40,Laterite,Drip,2810,52,Cocoa,238542,Zaid
2012,Hassan,51355,2996.6,40,Laterite,Drip,841,51,Cocoa,1516,Zaid
2013,Hassan,160,2996.6,40,Laterite,Drip,3550,57,Cocoa,57259,Zaid
2014,Hassan,10912,2996.6,41,Laterite,Drip,109,57,Cocoa,234779,Zaid
2015,Hassan,51353,3522.8,41,Laterite,Drip,3368,60,Cocoa,1493,Zaid
2016,Hassan,142,3522.8,41,Laterite,Drip,3671,57,Coffee,64409,Zaid
2017,Hassan,10505,3522.8,42,Laterite,Drip,2404,57,Coffee,249978,Zaid
2018,Hassan,51040,3729.8,42,Laterite,Drip,2805,54,Coffee,637,Zaid
2004,Hassan,154,3729.8,42,Laterite,Drip,2331,54.5,Coffee,43311,Zaid
2005,Hassan,10318,3729.8,43,Laterite,Drip,2088,56.6,Coffee,24848,Zaid
2006,Hassan,48083,2746.2,27,Laterite,Drip,2628,55.5,Coffee,761,Zaid
2007,Hassan,143,2746.2,27,Laterite,Drip,1939,58.5,Coffee,45608,Zaid
2008,Hassan,9283,2746.2,27,Alluvial,Drip,1871,59.5,Coffee,234581,Zaid
2009,Hassan,47200,3360,27,Alluvial,Drip,1868,55,Coffee,646,Zaid
2010,Hassan,158,3360,27,Alluvial,Drip,127919,53,Coffee,43562,Zaid
2011,Hassan,8982,3360,27,Alluvial,Drip,75340,53.5,Coffee,200000,Zaid
2012,Hassan,46990,3605.4,27,Alluvial,Drip,29170,52.5,Coffee,4847,Zaid
2013,Hassan,103,3605.4,27,Alluvial,Drip,1901,56,Coffee,51239,Zaid
2014,Hassan,8239,3605.4,27.2,Alluvial,Drip,972,57,Coffee,216396,Zaid
2015,Hassan,44563,3512.4,27.2,Alluvial,Drip,874,57.5,Coffee,2644,Zaid
2016,Hassan,96,3512.4,27.2,Alluvial,Drip,592,57,Cardamum,44235,Zaid
2017,Hassan,6949,3512.4,27,Alluvial,Drip,864,55,Cardamum,203317,Zaid
2018,Hassan,44663,3296,27,Alluvial,Drip,5373,56,Cardamum,2134,Zaid
2004,Hassan,110,3296,27,Alluvial,Drip,6589,54,Cardamum,45186,Zaid
2005,Hassan,6824,3296,27,Alluvial,Drip,5107,58,Cardamum,238542,Zaid
2006,Hassan,43013,3550,27,Alluvial,Drip,5518,58,Cardamum,1516,Zaid
2007,Hassan,95,3550,27,Alluvial,Drip,4912,59,Cardamum,57259,Zaid
2008,Hassan,6441,3550,27.2,Alluvial,Drip,3830,50,Cardamum,234779,Zaid
2009,Hassan,4012,3654,27.2,Alluvial,Drip,4,54,Cardamum,1493,Zaid
2010,Hassan,4877,3654,27.2,Alluvial,Drip,9,53,Cardamum,64409,Zaid
2011,Hassan,4930,3654,27.1,Alluvial,Drip,12,52,Cardamum,249978,Zaid
2012,Hassan,4954,233,27.1,Alluvial,Drip,2089,51,Cardamum,637,Zaid
2013,Hassan,5019,233,27.1,Alluvial,Drip,2810,57,Cardamum,43311,Zaid
2014,Hassan,5127,233,26.8,Alluvial,Drip,841,57,Cardamum,24848,Zaid
2015,Hassan,5174,2903.1,26.8,Alluvial,Drip,3550,60,Cardamum,761,Zaid
2016,Hassan,5294,2903.1,27.1,Alluvial,Drip,109,57,Pepper,45608,Zaid
2017,Hassan,5474,2903.1,27.1,Alluvial,Drip,3368,57,Pepper,234581,Kharif
2018,Hassan,5864,2996.6,26.8,Alluvial,Drip,3671,54,Pepper,646,Kharif
2004,Hassan,7028,2996.6,26.8,Alluvial,Drip,2404,54.5,Pepper,43562,Kharif
2005,Hassan,7403,2996.6,26.8,Alluvial,Drip,2805,56.6,Pepper,200000,Kharif
2006,Hassan,7501,3522.8,37,Alluvial,Drip,2331,55.5,Pepper,4847,Kharif
2007,Hassan,7714,3522.8,37,Alluvial,Drip,2088,58.5,Pepper,51239,Kharif
2008,Hassan,7856,3522.8,37,Red,Drip,2628,59.5,Pepper,216396,Kharif
2009,Hassan,32,3729.8,38,Red,Basin,1939,55,Pepper,2644,Kharif
2010,Hassan,1,3729.8,38,Red,Basin,1871,53,Pepper,44235,Kharif
2011,Hassan,30,3729.8,38,Red,Basin,1868,53.5,Pepper,203317,Kharif
2012,Hassan,6,2746.2,39,Red,Basin,127919,52.5,Pepper,2134,Kharif
2013,Hassan,15,2746.2,39,Red,Basin,75340,56,Pepper,45186,Kharif
2014,Hassan,4,2746.2,39,Red,Basin,29170,57,Pepper,238542,Kharif
2015,Hassan,39,3360,40,Red,Basin,1901,57.5,Pepper,1516,Kharif
2016,Hassan,6,3360,40,Red,Basin,972,57,Arecanut,200000,Kharif
2017,Hassan,12,3360,40,Red,Basin,874,55,Arecanut,4847,Kharif
2018,Hassan,3,3605.4,41,Red,Basin,592,56,Arecanut,51239,Kharif
2004,Hassan,17,3605.4,41,Red,Basin,864,54,Arecanut,216396,Kharif
2005,Hassan,3,3605.4,41,Red,Basin,5373,58,Arecanut,2644,Kharif
2006,Hassan,9,3512.4,42,Red,Basin,6589,58,Arecanut,44235,Kharif
2007,Hassan,21,3512.4,42,Red,Basin,5107,59,Arecanut,203317,Kharif
2008,Hassan,11,3512.4,27,Red,Basin,5518,50,Arecanut,2134,Kharif
2009,Hassan,4,3296,27,Red,Basin,4912,54,Arecanut,45186,Kharif
2010,Hassan,15,3296,27,Red,Basin,3830,53,Arecanut,238542,Kharif
2011,Hassan,8,3296,27,Red,Basin,4,52,Arecanut,1516,Kharif
2012,Hassan,29,3550,27,Red,Basin,9,51,Arecanut,57259,Kharif
2013,Hassan,1,3550,27,Red,Basin,12,57,Arecanut,234779,Kharif
2014,Hassan,13736,3550,27.2,Red,Basin,2089,57,Arecanut,1493,Kharif
2015,Hassan,14003,3654,27.2,Red,Basin,2810,60,Arecanut,64409,Kharif
2016,Hassan,14179,3654,27.2,Red,Basin,841,57,Ginger,249978,Kharif
2017,Hassan,14319,3654,27,Red,Basin,3550,57,Ginger,637,Kharif
2018,Hassan,14464,233,27,Red,Basin,109,54,Ginger,43311,Kharif
2004,Hassan,14876,233,27,Red,Basin,3368,54.5,Ginger,24848,Kharif
2005,Hassan,14976,233,27,Red,Basin,3671,56.6,Ginger,761,Kharif
2006,Hassan,15009,234,27,Red,Basin,2404,55.5,Ginger,45608,Kharif
2007,Hassan,15114,234,27,Red,Basin,2805,58.5,Ginger,234581,Kharif
2008,Hassan,16224,234,27.2,Red,Basin,2331,59.5,Ginger,646,Kharif
2009,Hassan,17095,3105,27.2,Red,Basin,2088,55,Ginger,43562,Kharif
2010,Hassan,17512,3105,27.2,Red,Basin,2628,53,Ginger,200000,Kharif
2011,Hassan,17587,3105,27.1,Red,Basin,1939,53.5,Ginger,4847,Kharif
2012,Hassan,17771,236,27.1,Red,Basin,1871,52.5,Ginger,51239,Kharif
2013,Hassan,17825,236,27.1,Red,Basin,1868,56,Ginger,216396,Kharif
2014,Hassan,3147,2903.1,26.8,Sandy,Basin,127919,57,Ginger,2644,Kharif
2015,Hassan,2578,2903.1,26.8,Sandy,Basin,75340,57.5,Ginger,44235,Kharif
2016,Hassan,1591,2903.1,26.8,Sandy,Basin,29170,57,Tea,203317,Kharif
2017,Hassan,1298,2996.6,37,Sandy,Basin,1901,55,Tea,2134,Kharif
2018,Hassan,4,2996.6,37,Sandy,Basin,972,56,Tea,45186,Kharif
2004,Hassan,1122,2996.6,37,Sandy,Basin,874,54,Tea,238542,Kharif
2005,Hassan,917,3522.8,38,Sandy,Basin,592,58,Tea,1516,Kharif
2006,Hassan,819,3522.8,38,Sandy,Basin,864,58,Tea,57259,Kharif
2007,Hassan,619,3522.8,38,Sandy,Spray,5373,59,Tea,234779,Kharif
2008,Hassan,391,3729.8,39,Sandy,Spray,6589,50,Tea,1493,Kharif
2009,Hassan,211,3729.8,39,Sandy,Spray,5107,54,Tea,64409,Kharif
2010,Hassan,153,3729.8,39,Sandy,Spray,5518,53,Tea,249978,Kharif
2011,Hassan,111,2746.2,40,Sandy,Spray,4912,52,Tea,637,Kharif
2012,Hassan,76,2746.2,40,Sandy,Spray,3830,51,Tea,43311,Kharif
2013,Hassan,53,2746.2,40,Sandy,Spray,313547,57,Tea,24848,Kharif
2014,Hassan,2688,3360,41,Sandy,Spray,2783,57,Tea,761,Kharif
2015,Hassan,2311,3360,41,Sandy,Spray,1533,60,Tea,45608,Kharif
2016,Hassan,2188,3360,41,Sandy,Spray,1647,57,Paddy,234581,Kharif
2017,Hassan,1998,3605.4,42,Sandy,Spray,975,57,Paddy,646,Kharif
2018,Hassan,2006,3605.4,42,Sandy,Spray,2,54,Paddy,43562,Kharif
2004,Hassan,2034,3605.4,42,Sandy,Spray,836,54.5,Paddy,200000,Kharif
2005,Hassan,2035,3512.4,43,Sandy,Spray,806,56.6,Paddy,4847,Kharif
2006,Hassan,2074,3512.4,43,Sandy,Spray,880,55.5,Paddy,51239,Kharif
2007,Hassan,2127,3512.4,27,Sandy,Spray,770,58.5,Paddy,216396,Kharif
2008,Hassan,2090,3296,27,Sandy,Spray,395,59.5,Paddy,2644,Kharif
2009,Hassan,2059,3296,27,Sandy,Spray,187,55,Paddy,44235,Kharif
2010,Hassan,2050,3296,27,Sandy,Spray,187,53,Paddy,203317,Kharif
2011,Mangalore,1865,3550,27,Sandy,Spray,121,53.5,Paddy,2134,Kharif
2012,Mangalore,1841,3550,27,Sandy,Spray,103,52.5,Paddy,45186,Kharif
2013,Mangalore,1799,3550,27.2,Sandy,Spray,71,56,Paddy,238542,Kharif
2014,Mangalore,1468,3654,27.2,Sandy,Spray,3961,57,Paddy,1516,Kharif
2015,Mangalore,568,3654,27.2,Sandy,Spray,4247,57.5,Paddy,200000,Kharif
2016,Mangalore,407,3654,27,Sandy,Spray,3290,57,Groundnut,4847,Kharif
2017,Mangalore,177,233,27,Sandy,Spray,3138,55,Groundnut,51239,Kharif
2018,Mangalore,51,233,27,Sandy,Spray,3423,56,Groundnut,216396,Kharif
2004,Mangalore,173,233,27,Sandy,Spray,3899,54,Groundnut,2644,Kharif
2005,Mangalore,201,234,27,Sandy,Spray,4015,58,Groundnut,44235,Kharif
2006,Mangalore,206,234,27,Sandy,Spray,4279,58,Groundnut,203317,Kharif
2007,Mangalore,243,234,27.2,Sandy,Spray,4167,59,Groundnut,2134,Kharif
2008,Mangalore,123,3105,27.2,Sandy,Spray,4479,50,Groundnut,45186,Kharif
2009,Mangalore,82,3105,27.2,Sandy,Spray,3699,54,Groundnut,238542,Kharif
2010,Mangalore,74,3105,27.1,Sandy,Spray,4904,53,Groundnut,1516,Kharif
2011,Mangalore,18,236,27.1,Sandy,Spray,2821,52,Groundnut,57259,Kharif
2012,Mangalore,37,2903.1,27.1,Sandy,Spray,3472,51,Groundnut,234779,Kharif
2013,Mangalore,35,2903.1,26.8,Sandy,Spray,3647,57,Groundnut,1493,Kharif
2014,Mangalore,5974,2903.1,26.8,Sandy,Spray,393,57,Groundnut,64409,Kharif
2015,Mangalore,6631,2996.6,26.8,Sandy,Spray,167,60,Groundnut,249978,Kharif
2016,Mangalore,6705,2996.6,37,Sandy,Spray,71,57,Blackgram,637,Kharif
2017,Mangalore,5876,2996.6,37,Sandy,Spray,52,57,Blackgram,43311,Kharif
2018,Mangalore,326,3522.8,37,Heavy cotton,Spray,313547,54,Blackgram,24848,Kharif
2004,Mangalore,6470,3522.8,38,Heavy cotton,Spray,2783,54.5,Blackgram,761,Kharif
2005,Mangalore,6709,3522.8,38,Heavy cotton,Spray,1533,56.6,Blackgram,45608,Kharif
2006,Mangalore,6186,3729.8,38,Heavy cotton,Drip,1647,55.5,Blackgram,234581,Kharif
2007,Mangalore,6503,3729.8,39,Heavy cotton,Drip,975,58.5,Blackgram,646,Kharif
2008,Mangalore,5220,3729.8,39,Heavy cotton,Drip,2,59.5,Blackgram,43562,Kharif
2009,Mangalore,4677,2746.2,39,Heavy cotton,Drip,836,55,Blackgram,200000,Kharif
2010,Mangalore,4803,2746.2,40,Heavy cotton,Drip,806,53,Blackgram,4847,Kharif
2011,Mangalore,3739,2746.2,40,Heavy cotton,Drip,880,53.5,Blackgram,51239,Kharif
2012,Mangalore,3529,3360,40,Heavy cotton,Drip,770,52.5,Blackgram,216396,Kharif
2013,Mangalore,3649,3360,41,Heavy cotton,Drip,395,56,Blackgram,2644,Kharif
2014,Mangalore,1374,3360,41,Heavy cotton,Drip,187,59.5,Blackgram,44235,Kharif
2015,Mangalore,933,3605.4,41,Heavy cotton,Drip,187,55,Blackgram,203317,Kharif
2016,Mangalore,345,3605.4,42,Heavy cotton,Drip,121,53,Cashew,2134,Kharif
